mp,mp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,+/-,ts%,efg%,3par,ftr,orb%,drb%,trb%,ast%,stl%,blk%,tov%,usg%,ortg,drtg,team,total,home,index_opp,mp_opp,mp_opp,fg_opp,fga_opp,fg%_opp,3p_opp,3pa_opp,3p%_opp,ft_opp,fta_opp,ft%_opp,orb_opp,drb_opp,trb_opp,ast_opp,stl_opp,blk_opp,tov_opp,pf_opp,pts_opp,+/-_opp,ts%_opp,efg%_opp,3par_opp,ftr_opp,orb%_opp,drb%_opp,trb%_opp,ast%_opp,stl%_opp,blk%_opp,tov%_opp,usg%_opp,ortg_opp,drtg_opp,team_opp,total_opp,home_opp,season,date,won
240.0,240.0,34.0,71.0,0.479,6.0,25.0,0.24,24.0,31.0,0.774,3.0,34.0,37.0,19.0,6.0,5.0,21.0,23.0,98.0,,0.579,0.521,0.352,0.437,9.4,87.2,52.1,55.9,5.8,8.3,19.9,100.0,95.5,124.7,DEN,98,0,1,240.0,240.0,48.0,87.0,0.552,10.0,27.0,0.37,22.0,30.0,0.733,5.0,29.0,34.0,33.0,7.0,3.0,11.0,23.0,128.0,,0.639,0.609,0.31,0.345,12.8,90.6,47.9,68.8,6.8,6.5,9.9,100.0,124.7,95.5,MIN,128,1,2023,2023-02-05,False
240.0,240.0,42.0,91.0,0.462,8.0,23.0,0.348,27.0,30.0,0.9,18.0,34.0,52.0,25.0,6.0,2.0,12.0,18.0,119.0,,0.571,0.505,0.253,0.33,36.7,81.0,57.1,59.5,6.1,4.0,10.3,100.0,121.9,115.8,ORL,119,0,1,240.0,240.0,45.0,83.0,0.542,12.0,33.0,0.364,11.0,23.0,0.478,8.0,31.0,39.0,28.0,8.0,6.0,15.0,23.0,113.0,,0.607,0.614,0.398,0.277,19.0,63.3,42.9,62.2,8.2,8.8,13.9,100.0,115.8,121.9,CHO,113,1,2023,2023-02-05,True
240.0,240.0,37.0,91.0,0.407,9.0,36.0,0.25,25.0,29.0,0.862,1.0,27.0,28.0,23.0,5.0,2.0,8.0,20.0,108.0,,0.52,0.456,0.396,0.319,2.0,79.4,33.7,62.2,4.8,4.4,7.2,100.0,102.9,120.9,POR,108,1,0,240.0,240.0,47.0,87.0,0.54,16.0,42.0,0.381,17.0,21.0,0.81,7.0,48.0,55.0,27.0,4.0,2.0,14.0,27.0,127.0,,0.66,0.632,0.483,0.241,20.6,98.0,66.3,57.4,3.8,3.6,12.7,100.0,120.9,102.9,MIL,127,0,2023,2023-02-06,False
240.0,240.0,40.0,90.0,0.444,8.0,26.0,0.308,16.0,17.0,0.941,6.0,32.0,38.0,25.0,7.0,3.0,18.0,23.0,104.0,,0.533,0.489,0.289,0.189,12.5,82.1,43.7,62.5,6.6,4.5,15.6,100.0,97.8,120.4,SAS,104,0,1,240.0,240.0,50.0,89.0,0.562,6.0,22.0,0.273,22.0,25.0,0.88,7.0,42.0,49.0,27.0,10.0,6.0,13.0,12.0,128.0,,0.64,0.596,0.247,0.281,17.9,87.5,56.3,54.0,9.4,9.4,11.5,100.0,120.4,97.8,CHI,128,1,2023,2023-02-06,False
240.0,240.0,50.0,89.0,0.562,6.0,22.0,0.273,22.0,25.0,0.88,7.0,42.0,49.0,27.0,10.0,6.0,13.0,12.0,128.0,,0.64,0.596,0.247,0.281,17.9,87.5,56.3,54.0,9.4,9.4,11.5,100.0,120.4,97.8,CHI,128,1,0,240.0,240.0,40.0,90.0,0.444,8.0,26.0,0.308,16.0,17.0,0.941,6.0,32.0,38.0,25.0,7.0,3.0,18.0,23.0,104.0,,0.533,0.489,0.289,0.189,12.5,82.1,43.7,62.5,6.6,4.5,15.6,100.0,97.8,120.4,SAS,104,0,2023,2023-02-06,True
240.0,240.0,52.0,89.0,0.584,21.0,41.0,0.512,15.0,18.0,0.833,7.0,28.0,35.0,38.0,9.0,5.0,10.0,22.0,140.0,,0.722,0.702,0.461,0.202,20.0,71.8,47.3,73.1,9.2,8.9,9.4,100.0,143.1,122.7,SAC,140,0,1,240.0,240.0,44.0,88.0,0.5,13.0,32.0,0.406,19.0,24.0,0.792,11.0,28.0,39.0,27.0,5.0,4.0,13.0,15.0,120.0,,0.609,0.574,0.364,0.273,28.2,80.0,52.7,61.4,5.1,8.3,11.7,100.0,122.7,143.1,HOU,120,1,2023,2023-02-06,True
240.0,240.0,44.0,88.0,0.5,13.0,32.0,0.406,19.0,24.0,0.792,11.0,28.0,39.0,27.0,5.0,4.0,13.0,15.0,120.0,,0.609,0.574,0.364,0.273,28.2,80.0,52.7,61.4,5.1,8.3,11.7,100.0,122.7,143.1,HOU,120,1,0,240.0,240.0,52.0,89.0,0.584,21.0,41.0,0.512,15.0,18.0,0.833,7.0,28.0,35.0,38.0,9.0,5.0,10.0,22.0,140.0,,0.722,0.702,0.461,0.202,20.0,71.8,47.3,73.1,9.2,8.9,9.4,100.0,143.1,122.7,SAC,140,0,2023,2023-02-06,False
240.0,240.0,37.0,87.0,0.425,9.0,33.0,0.273,16.0,21.0,0.762,9.0,33.0,42.0,22.0,9.0,6.0,9.0,20.0,99.0,,0.514,0.477,0.379,0.241,18.0,76.7,45.2,59.5,9.7,13.0,8.6,100.0,106.3,119.2,DET,99,1,0,240.0,240.0,39.0,83.0,0.47,16.0,37.0,0.432,17.0,21.0,0.81,10.0,41.0,51.0,25.0,2.0,5.0,11.0,22.0,111.0,,0.602,0.566,0.446,0.253,23.3,82.0,54.8,64.1,2.1,9.3,10.7,100.0,119.2,106.3,BOS,111,0,2023,2023-02-06,False
240.0,240.0,39.0,83.0,0.47,16.0,37.0,0.432,17.0,21.0,0.81,10.0,41.0,51.0,25.0,2.0,5.0,11.0,22.0,111.0,,0.602,0.566,0.446,0.253,23.3,82.0,54.8,64.1,2.1,9.3,10.7,100.0,119.2,106.3,BOS,111,0,1,240.0,240.0,37.0,87.0,0.425,9.0,33.0,0.273,16.0,21.0,0.762,9.0,33.0,42.0,22.0,9.0,6.0,9.0,20.0,99.0,,0.514,0.477,0.379,0.241,18.0,76.7,45.2,59.5,9.7,13.0,8.6,100.0,106.3,119.2,DET,99,1,2023,2023-02-06,True
240.0,240.0,47.0,87.0,0.54,16.0,42.0,0.381,17.0,21.0,0.81,7.0,48.0,55.0,27.0,4.0,2.0,14.0,27.0,127.0,,0.66,0.632,0.483,0.241,20.6,98.0,66.3,57.4,3.8,3.6,12.7,100.0,120.9,102.9,MIL,127,0,1,240.0,240.0,37.0,91.0,0.407,9.0,36.0,0.25,25.0,29.0,0.862,1.0,27.0,28.0,23.0,5.0,2.0,8.0,20.0,108.0,,0.52,0.456,0.396,0.319,2.0,79.4,33.7,62.2,4.8,4.4,7.2,100.0,102.9,120.9,POR,108,1,2023,2023-02-06,True
240.0,240.0,44.0,92.0,0.478,12.0,30.0,0.4,24.0,30.0,0.8,11.0,35.0,46.0,20.0,11.0,5.0,7.0,19.0,124.0,,0.589,0.543,0.326,0.326,24.4,81.4,52.3,45.5,11.1,9.4,6.2,100.0,124.8,116.8,LAC,124,0,1,240.0,240.0,41.0,84.0,0.488,16.0,31.0,0.516,18.0,22.0,0.818,8.0,34.0,42.0,21.0,4.0,5.0,16.0,26.0,116.0,,0.619,0.583,0.369,0.262,18.6,75.6,47.7,51.2,4.0,8.1,14.6,100.0,116.8,124.8,BRK,116,1,2023,2023-02-06,True
240.0,240.0,41.0,84.0,0.488,16.0,31.0,0.516,18.0,22.0,0.818,8.0,34.0,42.0,21.0,4.0,5.0,16.0,26.0,116.0,,0.619,0.583,0.369,0.262,18.6,75.6,47.7,51.2,4.0,8.1,14.6,100.0,116.8,124.8,BRK,116,1,0,240.0,240.0,44.0,92.0,0.478,12.0,30.0,0.4,24.0,30.0,0.8,11.0,35.0,46.0,20.0,11.0,5.0,7.0,19.0,124.0,,0.589,0.543,0.326,0.326,24.4,81.4,52.3,45.5,11.1,9.4,6.2,100.0,124.8,116.8,LAC,124,0,2023,2023-02-06,False
240.0,240.0,35.0,82.0,0.427,6.0,28.0,0.214,15.0,19.0,0.789,7.0,30.0,37.0,20.0,8.0,5.0,14.0,18.0,91.0,,0.504,0.463,0.341,0.232,16.3,81.1,46.3,57.1,8.4,10.2,13.4,100.0,95.5,119.7,WAS,91,1,0,240.0,240.0,44.0,78.0,0.564,12.0,29.0,0.414,14.0,20.0,0.7,7.0,36.0,43.0,26.0,9.0,6.0,16.0,15.0,114.0,,0.657,0.641,0.372,0.256,18.9,83.7,53.8,59.1,9.4,11.1,15.6,100.0,119.7,95.5,CLE,114,0,2023,2023-02-06,False
240.0,240.0,41.0,88.0,0.466,15.0,39.0,0.385,27.0,31.0,0.871,17.0,32.0,49.0,26.0,6.0,4.0,13.0,25.0,124.0,,0.61,0.551,0.443,0.352,38.6,76.2,57.0,63.4,6.2,7.1,11.3,100.0,128.7,115.2,DAL,124,0,1,240.0,240.0,41.0,87.0,0.471,6.0,31.0,0.194,23.0,26.0,0.885,10.0,27.0,37.0,21.0,4.0,4.0,13.0,23.0,111.0,,0.564,0.506,0.356,0.299,23.8,61.4,43.0,51.2,4.2,8.2,11.7,100.0,115.2,128.7,UTA,111,1,2023,2023-02-06,True
240.0,240.0,44.0,78.0,0.564,12.0,29.0,0.414,14.0,20.0,0.7,7.0,36.0,43.0,26.0,9.0,6.0,16.0,15.0,114.0,,0.657,0.641,0.372,0.256,18.9,83.7,53.8,59.1,9.4,11.1,15.6,100.0,119.7,95.5,CLE,114,0,1,240.0,240.0,35.0,82.0,0.427,6.0,28.0,0.214,15.0,19.0,0.789,7.0,30.0,37.0,20.0,8.0,5.0,14.0,18.0,91.0,,0.504,0.463,0.341,0.232,16.3,81.1,46.3,57.1,8.4,10.2,13.4,100.0,95.5,119.7,WAS,91,1,2023,2023-02-06,True
240.0,240.0,56.0,97.0,0.577,26.0,50.0,0.52,3.0,7.0,0.429,11.0,34.0,45.0,43.0,6.0,3.0,16.0,17.0,141.0,,0.704,0.711,0.515,0.072,27.5,82.9,55.6,76.8,5.8,5.1,13.8,100.0,137.2,110.9,GSW,141,1,0,240.0,240.0,44.0,91.0,0.484,11.0,32.0,0.344,15.0,21.0,0.714,7.0,29.0,36.0,21.0,8.0,3.0,11.0,10.0,114.0,,0.569,0.544,0.352,0.231,17.1,72.5,44.4,47.7,7.8,6.4,9.9,100.0,110.9,137.2,OKC,114,0,2023,2023-02-06,True
240.0,240.0,41.0,87.0,0.471,6.0,31.0,0.194,23.0,26.0,0.885,10.0,27.0,37.0,21.0,4.0,4.0,13.0,23.0,111.0,,0.564,0.506,0.356,0.299,23.8,61.4,43.0,51.2,4.2,8.2,11.7,100.0,115.2,128.7,UTA,111,1,0,240.0,240.0,41.0,88.0,0.466,15.0,39.0,0.385,27.0,31.0,0.871,17.0,32.0,49.0,26.0,6.0,4.0,13.0,25.0,124.0,,0.61,0.551,0.443,0.352,38.6,76.2,57.0,63.4,6.2,7.1,11.3,100.0,128.7,115.2,DAL,124,0,2023,2023-02-06,False
240.0,240.0,44.0,91.0,0.484,11.0,32.0,0.344,15.0,21.0,0.714,7.0,29.0,36.0,21.0,8.0,3.0,11.0,10.0,114.0,,0.569,0.544,0.352,0.231,17.1,72.5,44.4,47.7,7.8,6.4,9.9,100.0,110.9,137.2,OKC,114,0,1,240.0,240.0,56.0,97.0,0.577,26.0,50.0,0.52,3.0,7.0,0.429,11.0,34.0,45.0,43.0,6.0,3.0,16.0,17.0,141.0,,0.704,0.711,0.515,0.072,27.5,82.9,55.6,76.8,5.8,5.1,13.8,100.0,137.2,110.9,GSW,141,1,2023,2023-02-06,False
240.0,240.0,40.0,85.0,0.471,10.0,35.0,0.286,22.0,26.0,0.846,8.0,28.0,36.0,24.0,6.0,7.0,17.0,16.0,112.0,,0.581,0.529,0.412,0.306,17.4,82.4,45.0,60.0,5.7,10.6,15.0,100.0,107.1,139.6,MIN,112,0,1,240.0,240.0,58.0,93.0,0.624,13.0,27.0,0.481,17.0,22.0,0.773,6.0,38.0,44.0,44.0,12.0,5.0,10.0,21.0,146.0,,0.711,0.694,0.29,0.237,17.6,82.6,55.0,75.9,11.5,10.0,8.9,100.0,139.6,107.1,DEN,146,1,2023,2023-02-07,False
240.0,240.0,37.0,81.0,0.457,15.0,43.0,0.349,13.0,19.0,0.684,11.0,32.0,43.0,21.0,6.0,2.0,10.0,22.0,102.0,,0.571,0.549,0.531,0.235,25.6,78.0,51.2,56.8,6.8,3.7,10.1,100.0,115.7,111.2,NYK,102,0,1,240.0,240.0,37.0,79.0,0.468,6.0,25.0,0.24,18.0,24.0,0.75,9.0,32.0,41.0,23.0,4.0,4.0,11.0,19.0,98.0,,0.547,0.506,0.316,0.304,22.0,74.4,48.8,62.2,4.5,10.5,10.9,100.0,111.2,115.7,ORL,98,1,2023,2023-02-07,True
240.0,240.0,37.0,79.0,0.468,6.0,25.0,0.24,18.0,24.0,0.75,9.0,32.0,41.0,23.0,4.0,4.0,11.0,19.0,98.0,,0.547,0.506,0.316,0.304,22.0,74.4,48.8,62.2,4.5,10.5,10.9,100.0,111.2,115.7,ORL,98,1,0,240.0,240.0,37.0,81.0,0.457,15.0,43.0,0.349,13.0,19.0,0.684,11.0,32.0,43.0,21.0,6.0,2.0,10.0,22.0,102.0,,0.571,0.549,0.531,0.235,25.6,78.0,51.2,56.8,6.8,3.7,10.1,100.0,115.7,111.2,NYK,102,0,2023,2023-02-07,False
240.0,240.0,43.0,92.0,0.467,9.0,31.0,0.29,21.0,28.0,0.75,16.0,32.0,48.0,31.0,10.0,4.0,15.0,24.0,116.0,,0.556,0.516,0.337,0.304,34.0,86.5,57.1,72.1,9.9,7.8,12.6,100.0,115.0,111.0,PHO,116,0,1,240.0,240.0,38.0,79.0,0.481,9.0,28.0,0.321,27.0,31.0,0.871,5.0,31.0,36.0,25.0,11.0,2.0,16.0,21.0,112.0,,0.604,0.538,0.354,0.392,13.5,66.0,42.9,65.8,10.9,3.3,14.7,100.0,111.0,115.0,BRK,112,1,2023,2023-02-07,True
240.0,240.0,49.0,94.0,0.521,17.0,34.0,0.5,18.0,20.0,0.9,7.0,30.0,37.0,32.0,12.0,2.0,12.0,18.0,133.0,,0.647,0.612,0.362,0.213,16.7,83.3,47.4,65.3,11.2,3.7,10.5,100.0,123.7,121.0,OKC,133,0,1,240.0,240.0,49.0,85.0,0.576,14.0,31.0,0.452,18.0,26.0,0.692,6.0,35.0,41.0,27.0,8.0,3.0,20.0,19.0,130.0,,0.674,0.659,0.365,0.306,16.7,83.3,52.6,55.1,7.4,5.0,17.2,100.0,121.0,123.7,LAL,130,1,2023,2023-02-07,True
240.0,240.0,58.0,93.0,0.624,13.0,27.0,0.481,17.0,22.0,0.773,6.0,38.0,44.0,44.0,12.0,5.0,10.0,21.0,146.0,,0.711,0.694,0.29,0.237,17.6,82.6,55.0,75.9,11.5,10.0,8.9,100.0,139.6,107.1,DEN,146,1,0,240.0,240.0,40.0,85.0,0.471,10.0,35.0,0.286,22.0,26.0,0.846,8.0,28.0,36.0,24.0,6.0,7.0,17.0,16.0,112.0,,0.581,0.529,0.412,0.306,17.4,82.4,45.0,60.0,5.7,10.6,15.0,100.0,107.1,139.6,MIN,112,0,2023,2023-02-07,True
240.0,240.0,38.0,85.0,0.447,12.0,36.0,0.333,19.0,25.0,0.76,10.0,31.0,41.0,30.0,4.0,6.0,11.0,21.0,107.0,,0.557,0.518,0.424,0.294,22.7,70.5,46.6,78.9,4.2,10.2,10.3,100.0,113.6,123.1,ATL,107,0,1,240.0,240.0,45.0,91.0,0.495,12.0,32.0,0.375,14.0,21.0,0.667,13.0,34.0,47.0,28.0,8.0,2.0,9.0,19.0,116.0,,0.579,0.56,0.352,0.231,29.5,77.3,53.4,62.2,8.5,4.1,8.2,100.0,123.1,113.6,NOP,116,1,2023,2023-02-07,False
240.0,240.0,32.0,87.0,0.368,7.0,35.0,0.2,18.0,27.0,0.667,11.0,38.0,49.0,24.0,9.0,3.0,18.0,16.0,89.0,,0.45,0.408,0.402,0.31,24.4,88.4,55.7,75.0,9.1,6.3,15.4,100.0,89.6,104.7,CHI,89,0,1,240.0,240.0,39.0,81.0,0.481,11.0,33.0,0.333,15.0,21.0,0.714,5.0,34.0,39.0,22.0,10.0,7.0,13.0,21.0,104.0,,0.576,0.549,0.407,0.259,11.6,75.6,44.3,56.4,10.1,13.5,12.6,100.0,104.7,89.6,MEM,104,1,2023,2023-02-07,False
240.0,240.0,38.0,79.0,0.481,9.0,28.0,0.321,27.0,31.0,0.871,5.0,31.0,36.0,25.0,11.0,2.0,16.0,21.0,112.0,,0.604,0.538,0.354,0.392,13.5,66.0,42.9,65.8,10.9,3.3,14.7,100.0,111.0,115.0,BRK,112,1,0,240.0,240.0,43.0,92.0,0.467,9.0,31.0,0.29,21.0,28.0,0.75,16.0,32.0,48.0,31.0,10.0,4.0,15.0,24.0,116.0,,0.556,0.516,0.337,0.304,34.0,86.5,57.1,72.1,9.9,7.8,12.6,100.0,115.0,111.0,PHO,116,0,2023,2023-02-07,False
240.0,240.0,45.0,91.0,0.495,12.0,32.0,0.375,14.0,21.0,0.667,13.0,34.0,47.0,28.0,8.0,2.0,9.0,19.0,116.0,,0.579,0.56,0.352,0.231,29.5,77.3,53.4,62.2,8.5,4.1,8.2,100.0,123.1,113.6,NOP,116,1,0,240.0,240.0,38.0,85.0,0.447,12.0,36.0,0.333,19.0,25.0,0.76,10.0,31.0,41.0,30.0,4.0,6.0,11.0,21.0,107.0,,0.557,0.518,0.424,0.294,22.7,70.5,46.6,78.9,4.2,10.2,10.3,100.0,113.6,123.1,ATL,107,0,2023,2023-02-07,True
240.0,240.0,39.0,81.0,0.481,11.0,33.0,0.333,15.0,21.0,0.714,5.0,34.0,39.0,22.0,10.0,7.0,13.0,21.0,104.0,,0.576,0.549,0.407,0.259,11.6,75.6,44.3,56.4,10.1,13.5,12.6,100.0,104.7,89.6,MEM,104,1,0,240.0,240.0,32.0,87.0,0.368,7.0,35.0,0.2,18.0,27.0,0.667,11.0,38.0,49.0,24.0,9.0,3.0,18.0,16.0,89.0,,0.45,0.408,0.402,0.31,24.4,88.4,55.7,75.0,9.1,6.3,15.4,100.0,89.6,104.7,CHI,89,0,2023,2023-02-07,True
240.0,240.0,49.0,85.0,0.576,14.0,31.0,0.452,18.0,26.0,0.692,6.0,35.0,41.0,27.0,8.0,3.0,20.0,19.0,130.0,,0.674,0.659,0.365,0.306,16.7,83.3,52.6,55.1,7.4,5.0,17.2,100.0,121.0,123.7,LAL,130,1,0,240.0,240.0,49.0,94.0,0.521,17.0,34.0,0.5,18.0,20.0,0.9,7.0,30.0,37.0,32.0,12.0,2.0,12.0,18.0,133.0,,0.647,0.612,0.362,0.213,16.7,83.3,47.4,65.3,11.2,3.7,10.5,100.0,123.7,121.0,OKC,133,0,2023,2023-02-07,False
240.0,240.0,44.0,105.0,0.419,12.0,34.0,0.353,18.0,21.0,0.857,21.0,29.0,50.0,27.0,2.0,5.0,8.0,12.0,118.0,,0.516,0.476,0.324,0.2,35.0,78.4,51.5,61.4,2.0,9.1,6.5,100.0,118.0,143.0,UTA,118,1,0,240.0,240.0,56.0,98.0,0.571,23.0,43.0,0.535,8.0,8.0,1.0,8.0,39.0,47.0,35.0,6.0,6.0,10.0,19.0,143.0,,0.704,0.689,0.439,0.082,21.6,65.0,48.5,62.5,6.0,8.5,9.0,100.0,143.0,118.0,MIN,143,0,2023,2023-02-08,False
240.0,240.0,46.0,97.0,0.474,21.0,49.0,0.429,9.0,10.0,0.9,10.0,22.0,32.0,31.0,11.0,2.0,11.0,24.0,122.0,,0.602,0.582,0.505,0.103,22.2,64.7,40.5,67.4,11.1,3.9,9.8,100.0,122.9,126.0,GSW,122,0,1,240.0,240.0,43.0,78.0,0.551,8.0,27.0,0.296,31.0,32.0,0.969,12.0,35.0,47.0,25.0,6.0,3.0,21.0,16.0,125.0,,0.679,0.603,0.346,0.41,35.3,77.8,59.5,58.1,6.0,6.3,18.6,100.0,126.0,122.9,POR,125,1,2023,2023-02-08,False
240.0,240.0,43.0,78.0,0.551,8.0,27.0,0.296,31.0,32.0,0.969,12.0,35.0,47.0,25.0,6.0,3.0,21.0,16.0,125.0,,0.679,0.603,0.346,0.41,35.3,77.8,59.5,58.1,6.0,6.3,18.6,100.0,126.0,122.9,POR,125,1,0,240.0,240.0,46.0,97.0,0.474,21.0,49.0,0.429,9.0,10.0,0.9,10.0,22.0,32.0,31.0,11.0,2.0,11.0,24.0,122.0,,0.602,0.582,0.505,0.103,22.2,64.7,40.5,67.4,11.1,3.9,9.8,100.0,122.9,126.0,GSW,122,0,2023,2023-02-08,True
240.0,240.0,37.0,83.0,0.446,10.0,31.0,0.323,15.0,20.0,0.75,8.0,29.0,37.0,20.0,9.0,3.0,6.0,16.0,99.0,,0.539,0.506,0.373,0.241,17.0,85.3,45.7,54.1,10.2,7.3,6.1,100.0,112.5,120.5,PHI,99,0,1,240.0,240.0,40.0,76.0,0.526,19.0,35.0,0.543,7.0,10.0,0.7,5.0,39.0,44.0,25.0,2.0,5.0,13.0,19.0,106.0,,0.659,0.651,0.461,0.132,14.7,83.0,54.3,62.5,2.3,9.6,13.9,100.0,120.5,112.5,BOS,106,1,2023,2023-02-08,False
240.0,240.0,41.0,78.0,0.526,17.0,35.0,0.486,11.0,17.0,0.647,8.0,36.0,44.0,26.0,7.0,6.0,18.0,20.0,110.0,,0.643,0.635,0.449,0.218,20.5,80.0,52.4,63.4,7.4,11.3,17.4,100.0,115.9,109.6,DAL,110,0,1,240.0,240.0,38.0,86.0,0.442,12.0,33.0,0.364,16.0,21.0,0.762,9.0,31.0,40.0,21.0,10.0,4.0,11.0,18.0,104.0,,0.546,0.512,0.384,0.244,20.0,79.5,47.6,55.3,10.5,9.3,10.4,100.0,109.6,115.9,LAC,104,1,2023,2023-02-08,True
240.0,240.0,46.0,92.0,0.5,10.0,30.0,0.333,28.0,30.0,0.933,10.0,21.0,31.0,29.0,10.0,4.0,9.0,15.0,130.0,,0.618,0.554,0.326,0.326,25.6,58.3,41.3,63.0,10.0,6.3,7.9,100.0,130.5,128.5,SAC,130,0,1,240.0,240.0,47.0,86.0,0.547,10.0,22.0,0.455,24.0,28.0,0.857,15.0,29.0,44.0,25.0,4.0,7.0,19.0,21.0,128.0,,0.651,0.605,0.256,0.326,41.7,74.4,58.7,53.2,4.0,11.3,16.2,100.0,128.5,130.5,HOU,128,1,2023,2023-02-08,True
240.0,240.0,39.0,93.0,0.419,9.0,31.0,0.29,17.0,21.0,0.81,12.0,28.0,40.0,23.0,11.0,5.0,7.0,17.0,104.0,,0.509,0.468,0.333,0.226,22.6,71.8,43.5,59.0,11.4,10.0,6.4,100.0,108.3,122.8,CHO,104,0,1,240.0,240.0,44.0,87.0,0.506,15.0,37.0,0.405,15.0,17.0,0.882,11.0,41.0,52.0,29.0,4.0,12.0,16.0,17.0,118.0,,0.624,0.592,0.425,0.195,28.2,77.4,56.5,65.9,4.2,19.4,14.5,100.0,122.8,108.3,WAS,118,1,2023,2023-02-08,False
240.0,240.0,38.0,86.0,0.442,12.0,33.0,0.364,16.0,21.0,0.762,9.0,31.0,40.0,21.0,10.0,4.0,11.0,18.0,104.0,,0.546,0.512,0.384,0.244,20.0,79.5,47.6,55.3,10.5,9.3,10.4,100.0,109.6,115.9,LAC,104,1,0,240.0,240.0,41.0,78.0,0.526,17.0,35.0,0.486,11.0,17.0,0.647,8.0,36.0,44.0,26.0,7.0,6.0,18.0,20.0,110.0,,0.643,0.635,0.449,0.218,20.5,80.0,52.4,63.4,7.4,11.3,17.4,100.0,115.9,109.6,DAL,110,0,2023,2023-02-08,False
240.0,240.0,44.0,87.0,0.506,15.0,37.0,0.405,15.0,17.0,0.882,11.0,41.0,52.0,29.0,4.0,12.0,16.0,17.0,118.0,,0.624,0.592,0.425,0.195,28.2,77.4,56.5,65.9,4.2,19.4,14.5,100.0,122.8,108.3,WAS,118,1,0,240.0,240.0,39.0,93.0,0.419,9.0,31.0,0.29,17.0,21.0,0.81,12.0,28.0,40.0,23.0,11.0,5.0,7.0,17.0,104.0,,0.509,0.468,0.333,0.226,22.6,71.8,43.5,59.0,11.4,10.0,6.4,100.0,108.3,122.8,CHO,104,0,2023,2023-02-08,True
240.0,240.0,47.0,86.0,0.547,10.0,22.0,0.455,24.0,28.0,0.857,15.0,29.0,44.0,25.0,4.0,7.0,19.0,21.0,128.0,,0.651,0.605,0.256,0.326,41.7,74.4,58.7,53.2,4.0,11.3,16.2,100.0,128.5,130.5,HOU,128,1,0,240.0,240.0,46.0,92.0,0.5,10.0,30.0,0.333,28.0,30.0,0.933,10.0,21.0,31.0,29.0,10.0,4.0,9.0,15.0,130.0,,0.618,0.554,0.326,0.326,25.6,58.3,41.3,63.0,10.0,6.3,7.9,100.0,130.5,128.5,SAC,130,0,2023,2023-02-08,False
240.0,240.0,30.0,81.0,0.37,8.0,32.0,0.25,17.0,18.0,0.944,9.0,23.0,32.0,19.0,8.0,6.0,13.0,21.0,85.0,,0.478,0.42,0.395,0.222,19.6,63.9,39.0,63.3,8.9,9.8,12.8,100.0,94.2,125.2,DET,85,0,1,240.0,240.0,43.0,87.0,0.494,6.0,26.0,0.231,21.0,25.0,0.84,13.0,37.0,50.0,30.0,8.0,4.0,10.0,16.0,113.0,,0.577,0.529,0.299,0.287,36.1,80.4,61.0,69.8,8.9,8.2,9.3,100.0,125.2,94.2,CLE,113,1,2023,2023-02-08,False
240.0,240.0,40.0,76.0,0.526,19.0,35.0,0.543,7.0,10.0,0.7,5.0,39.0,44.0,25.0,2.0,5.0,13.0,19.0,106.0,,0.659,0.651,0.461,0.132,14.7,83.0,54.3,62.5,2.3,9.6,13.9,100.0,120.5,112.5,BOS,106,1,0,240.0,240.0,37.0,83.0,0.446,10.0,31.0,0.323,15.0,20.0,0.75,8.0,29.0,37.0,20.0,9.0,3.0,6.0,16.0,99.0,,0.539,0.506,0.373,0.241,17.0,85.3,45.7,54.1,10.2,7.3,6.1,100.0,112.5,120.5,PHI,99,0,2023,2023-02-08,True
240.0,240.0,43.0,87.0,0.494,6.0,26.0,0.231,21.0,25.0,0.84,13.0,37.0,50.0,30.0,8.0,4.0,10.0,16.0,113.0,,0.577,0.529,0.299,0.287,36.1,80.4,61.0,69.8,8.9,8.2,9.3,100.0,125.2,94.2,CLE,113,1,0,240.0,240.0,30.0,81.0,0.37,8.0,32.0,0.25,17.0,18.0,0.944,9.0,23.0,32.0,19.0,8.0,6.0,13.0,21.0,85.0,,0.478,0.42,0.395,0.222,19.6,63.9,39.0,63.3,8.9,9.8,12.8,100.0,94.2,125.2,DET,85,0,2023,2023-02-08,True
240.0,240.0,37.0,79.0,0.468,6.0,19.0,0.316,36.0,39.0,0.923,15.0,33.0,48.0,21.0,7.0,3.0,11.0,22.0,116.0,,0.603,0.506,0.241,0.494,36.6,86.8,60.8,56.8,7.6,6.7,10.3,100.0,126.3,120.8,MIA,116,1,0,240.0,240.0,38.0,78.0,0.487,15.0,33.0,0.455,20.0,28.0,0.714,5.0,26.0,31.0,24.0,3.0,5.0,11.0,25.0,111.0,,0.614,0.583,0.423,0.359,13.2,63.4,39.2,63.2,3.3,8.3,10.9,100.0,120.8,126.3,IND,111,0,2023,2023-02-08,True
